query_id,query_type,query,intent,candidate_id,document_id,matter_id,chunk_id,retrieved_by,bm25_rank,vector_rank,metadata_rank,matter_rank,hierarchical_rank,graph_seed_rank,similar_matter_rank,graph_expansion_rank,bm25_score,vector_score,metadata_score,matter_score,hierarchical_score,graph_seed_score,similar_matter_score,graph_expansion_score,rrf_score,rrf_rank,reranker_score,reranker_rank,final_score,final_rank,is_relevant,relevance_grade,gold_kind,matter_stage_score,doc_stage_score,hierarchy_label
Q-0206,exact,What is the matter code for Kumer-Prasad Limited — Loan Agreement?,exact_lookup,DOC-07685-C000,DOC-07685,MTR-2017-00201,DOC-07685-C000,metadata,,,23,,,,,,,,1.0,,,,,,0.024096,23,,23,0.024096,23,0,0,document,,,
Q-0206,exact,What is the matter code for Kumer-Prasad Limited — Loan Agreement?,exact_lookup,DOC-07686-C000,DOC-07686,MTR-2017-00201,DOC-07686-C000,metadata,,,24,,,,,,,,1.0,,,,,,0.02381,24,,24,0.02381,24,0,0,document,,,
Q-0206,exact,What is the matter code for Kumer-Prasad Limited — Loan Agreement?,exact_lookup,DOC-07687-C000,DOC-07687,MTR-2017-00201,DOC-07687-C000,metadata,,,25,,,,,,,,1.0,,,,,,0.023529,25,,25,0.023529,25,0,0,document,,,
Q-0206,exact,What is the matter code for Kumer-Prasad Limited — Loan Agreement?,exact_lookup,DOC-07688-C000,DOC-07688,MTR-2017-00201,DOC-07688-C000,metadata,,,26,,,,,,,,1.0,,,,,,0.023256,26,,26,0.023256,26,0,0,document,,,
Q-0206,exact,What is the matter code for Kumer-Prasad Limited — Loan Agreement?,exact_lookup,DOC-07689-C000,DOC-07689,MTR-2017-00201,DOC-07689-C000,metadata,,,27,,,,,,,,1.0,,,,,,0.022989,27,,27,0.022989,27,0,0,document,,,
Q-0206,exact,What is the matter code for Kumer-Prasad Limited — Loan Agreement?,exact_lookup,DOC-07690-C000,DOC-07690,MTR-2017-00201,DOC-07690-C000,metadata,,,28,,,,,,,,1.0,,,,,,0.022727,28,,28,0.022727,28,0,0,document,,,
Q-0206,exact,What is the matter code for Kumer-Prasad Limited — Loan Agreement?,exact_lookup,DOC-07691-C000,DOC-07691,MTR-2017-00201,DOC-07691-C000,metadata,,,29,,,,,,,,1.0,,,,,,0.022472,29,,29,0.022472,29,0,0,document,,,
Q-0206,exact,What is the matter code for Kumer-Prasad Limited — Loan Agreement?,exact_lookup,DOC-07692-C000,DOC-07692,MTR-2017-00201,DOC-07692-C000,metadata,,,30,,,,,,,,1.0,,,,,,0.022222,30,,30,0.022222,30,0,0,document,,,
Q-0206,exact,What is the matter code for Kumer-Prasad Limited — Loan Agreement?,exact_lookup,DOC-07693-C000,DOC-07693,MTR-2017-00201,DOC-07693-C000,metadata,,,31,,,,,,,,1.0,,,,,,0.021978,31,,31,0.021978,31,0,0,document,,,
Q-0206,exact,What is the matter code for Kumer-Prasad Limited — Loan Agreement?,exact_lookup,DOC-07694-C000,DOC-07694,MTR-2017-00201,DOC-07694-C000,metadata,,,32,,,,,,,,1.0,,,,,,0.021739,32,,32,0.021739,32,0,0,document,,,
Q-0206,exact,What is the matter code for Kumer-Prasad Limited — Loan Agreement?,exact_lookup,DOC-07695-C000,DOC-07695,MTR-2017-00201,DOC-07695-C000,metadata,,,33,,,,,,,,1.0,,,,,,0.021505,33,,33,0.021505,33,0,0,document,,,
Q-0206,exact,What is the matter code for Kumer-Prasad Limited — Loan Agreement?,exact_lookup,DOC-07696-C000,DOC-07696,MTR-2017-00201,DOC-07696-C000,metadata,,,34,,,,,,,,1.0,,,,,,0.021277,34,,34,0.021277,34,0,0,document,,,
Q-0206,exact,What is the matter code for Kumer-Prasad Limited — Loan Agreement?,exact_lookup,DOC-07697-C000,DOC-07697,MTR-2017-00201,DOC-07697-C000,metadata,,,35,,,,,,,,1.0,,,,,,0.021053,35,,35,0.021053,35,0,0,document,,,
Q-0206,exact,What is the matter code for Kumer-Prasad Limited — Loan Agreement?,exact_lookup,DOC-07698-C000,DOC-07698,MTR-2017-00201,DOC-07698-C000,metadata,,,36,,,,,,,,1.0,,,,,,0.020833,36,,36,0.020833,36,0,0,document,,,
Q-0206,exact,What is the matter code for Kumer-Prasad Limited — Loan Agreement?,exact_lookup,DOC-07699-C000,DOC-07699,MTR-2017-00201,DOC-07699-C000,metadata,,,37,,,,,,,,1.0,,,,,,0.020619,37,,37,0.020619,37,0,0,document,,,
Q-0206,exact,What is the matter code for Kumer-Prasad Limited — Loan Agreement?,exact_lookup,DOC-07700-C000,DOC-07700,MTR-2017-00201,DOC-07700-C000,metadata,,,38,,,,,,,,1.0,,,,,,0.020408,38,,38,0.020408,38,0,0,document,,,
Q-0206,exact,What is the matter code for Kumer-Prasad Limited — Loan Agreement?,exact_lookup,DOC-07701-C000,DOC-07701,MTR-2017-00201,DOC-07701-C000,metadata,,,39,,,,,,,,1.0,,,,,,0.020202,39,,39,0.020202,39,0,0,document,,,
Q-0206,exact,What is the matter code for Kumer-Prasad Limited — Loan Agreement?,exact_lookup,DOC-07702-C000,DOC-07702,MTR-2017-00201,DOC-07702-C000,metadata,,,40,,,,,,,,1.0,,,,,,0.02,40,,40,0.02,40,0,0,document,,,
Q-0206,exact,What is the matter code for Kumer-Prasad Limited — Loan Agreement?,exact_lookup,DOC-07753-C000,DOC-07753,MTR-2021-00202,DOC-07753-C000,metadata,,,41,,,,,,,,1.0,,,,,,0.019802,41,,41,0.019802,41,0,0,document,,,
Q-0206,exact,What is the matter code for Kumer-Prasad Limited — Loan Agreement?,exact_lookup,DOC-07704-C000,DOC-07704,MTR-2017-00201,DOC-07704-C000,metadata,,,42,,,,,,,,1.0,,,,,,0.019608,42,,42,0.019608,42,0,0,document,,,
Q-0206,exact,What is the matter code for Kumer-Prasad Limited — Loan Agreement?,exact_lookup,DOC-07705-C000,DOC-07705,MTR-2017-00201,DOC-07705-C000,metadata,,,43,,,,,,,,1.0,,,,,,0.019417,43,,43,0.019417,43,0,0,document,,,
Q-0206,exact,What is the matter code for Kumer-Prasad Limited — Loan Agreement?,exact_lookup,DOC-07706-C000,DOC-07706,MTR-2017-00201,DOC-07706-C000,metadata,,,44,,,,,,,,1.0,,,,,,0.019231,44,,44,0.019231,44,0,0,document,,,
Q-0206,exact,What is the matter code for Kumer-Prasad Limited — Loan Agreement?,exact_lookup,DOC-07707-C000,DOC-07707,MTR-2017-00201,DOC-07707-C000,metadata,,,45,,,,,,,,1.0,,,,,,0.019048,45,,45,0.019048,45,0,0,document,,,
Q-0206,exact,What is the matter code for Kumer-Prasad Limited — Loan Agreement?,exact_lookup,DOC-07708-C000,DOC-07708,MTR-2017-00201,DOC-07708-C000,metadata,,,46,,,,,,,,1.0,,,,,,0.018868,46,,46,0.018868,46,0,0,document,,,
Q-0206,exact,What is the matter code for Kumer-Prasad Limited — Loan Agreement?,exact_lookup,DOC-07709-C000,DOC-07709,MTR-2017-00201,DOC-07709-C000,metadata,,,47,,,,,,,,1.0,,,,,,0.018692,47,,47,0.018692,47,0,0,document,,,
Q-0206,exact,What is the matter code for Kumer-Prasad Limited — Loan Agreement?,exact_lookup,DOC-07710-C000,DOC-07710,MTR-2017-00201,DOC-07710-C000,metadata,,,48,,,,,,,,1.0,,,,,,0.018519,48,,48,0.018519,48,0,0,document,,,
Q-0206,exact,What is the matter code for Kumer-Prasad Limited — Loan Agreement?,exact_lookup,DOC-07711-C000,DOC-07711,MTR-2017-00201,DOC-07711-C000,metadata,,,49,,,,,,,,1.0,,,,,,0.018349,49,,49,0.018349,49,0,0,document,,,
Q-0206,exact,What is the matter code for Kumer-Prasad Limited — Loan Agreement?,exact_lookup,DOC-07712-C000,DOC-07712,MTR-2017-00201,DOC-07712-C000,metadata,,,50,,,,,,,,1.0,,,,,,0.018182,50,,50,0.018182,50,0,0,document,,,
Q-0206,exact,What is the matter code for Kumer-Prasad Limited — Loan Agreement?,exact_lookup,DOC-07869-C000,DOC-07869,MTR-2017-00206,DOC-07869-C000,bm25,1,,,,,,,,0.29458335,,,,,,,,,,,,0.29458335,,0,0,document,,,
Q-0206,exact,What is the matter code for Kumer-Prasad Limited — Loan Agreement?,exact_lookup,DOC-07894-C000,DOC-07894,MTR-2017-00206,DOC-07894-C000,bm25,2,,,,,,,,0.26,,,,,,,,,,,,0.26,,0,0,document,,,
Q-0206,exact,What is the matter code for Kumer-Prasad Limited — Loan Agreement?,exact_lookup,DOC-07882-C000,DOC-07882,MTR-2017-00206,DOC-07882-C000,bm25,3,,,,,,,,0.26,,,,,,,,,,,,0.26,,0,0,document,,,
Q-0206,exact,What is the matter code for Kumer-Prasad Limited — Loan Agreement?,exact_lookup,DOC-07861-C000,DOC-07861,MTR-2017-00206,DOC-07861-C000,bm25,4,,,,,,,,0.26,,,,,,,,,,,,0.26,,1,1,document,,,
Q-0206,exact,What is the matter code for Kumer-Prasad Limited — Loan Agreement?,exact_lookup,DOC-07885-C000,DOC-07885,MTR-2017-00206,DOC-07885-C000,bm25,5,,,,,,,,0.26,,,,,,,,,,,,0.26,,0,0,document,,,
Q-0206,exact,What is the matter code for Kumer-Prasad Limited — Loan Agreement?,exact_lookup,DOC-07868-C000,DOC-07868,MTR-2017-00206,DOC-07868-C000,bm25,6,,,,,,,,0.20884615,,,,,,,,,,,,0.20884615,,0,0,document,,,
Q-0206,exact,What is the matter code for Kumer-Prasad Limited — Loan Agreement?,exact_lookup,DOC-07879-C000,DOC-07879,MTR-2017-00206,DOC-07879-C000,bm25,7,,,,,,,,0.20884615,,,,,,,,,,,,0.20884615,,0,0,document,,,
Q-0206,exact,What is the matter code for Kumer-Prasad Limited — Loan Agreement?,exact_lookup,DOC-07860-C000,DOC-07860,MTR-2017-00206,DOC-07860-C000,bm25,8,,,,,,,,0.19319399,,,,,,,,,,,,0.19319399,,1,1,document,,,
Q-0206,exact,What is the matter code for Kumer-Prasad Limited — Loan Agreement?,exact_lookup,DOC-07872-C000,DOC-07872,MTR-2017-00206,DOC-07872-C000,bm25,9,,,,,,,,0.19319399,,,,,,,,,,,,0.19319399,,0,0,document,,,
Q-0206,exact,What is the matter code for Kumer-Prasad Limited — Loan Agreement?,exact_lookup,DOC-07893-C000,DOC-07893,MTR-2017-00206,DOC-07893-C000,bm25,10,,,,,,,,0.19319399,,,,,,,,,,,,0.19319399,,0,0,document,,,
Q-0206,exact,What is the matter code for Kumer-Prasad Limited — Loan Agreement?,exact_lookup,DOC-07873-C000,DOC-07873,MTR-2017-00206,DOC-07873-C000,bm25,11,,,,,,,,0.19287038,,,,,,,,,,,,0.19287038,,0,0,document,,,
Q-0206,exact,What is the matter code for Kumer-Prasad Limited — Loan Agreement?,exact_lookup,DOC-07890-C000,DOC-07890,MTR-2017-00206,DOC-07890-C000,bm25,12,,,,,,,,0.19287038,,,,,,,,,,,,0.19287038,,0,0,document,,,
Q-0206,exact,What is the matter code for Kumer-Prasad Limited — Loan Agreement?,exact_lookup,DOC-07891-C000,DOC-07891,MTR-2017-00206,DOC-07891-C000,bm25,13,,,,,,,,0.19287038,,,,,,,,,,,,0.19287038,,0,0,document,,,
Q-0206,exact,What is the matter code for Kumer-Prasad Limited — Loan Agreement?,exact_lookup,DOC-07881-C000,DOC-07881,MTR-2017-00206,DOC-07881-C000,bm25,14,,,,,,,,0.18263158,,,,,,,,,,,,0.18263158,,0,0,document,,,
Q-0206,exact,What is the matter code for Kumer-Prasad Limited — Loan Agreement?,exact_lookup,DOC-07866-C000,DOC-07866,MTR-2017-00206,DOC-07866-C000,bm25,15,,,,,,,,0.18263158,,,,,,,,,,,,0.18263158,,0,0,document,,,
Q-0206,exact,What is the matter code for Kumer-Prasad Limited — Loan Agreement?,exact_lookup,DOC-07871-C000,DOC-07871,MTR-2017-00206,DOC-07871-C000,bm25,16,,,,,,,,0.18256411,,,,,,,,,,,,0.18256411,,0,0,document,,,
Q-0206,exact,What is the matter code for Kumer-Prasad Limited — Loan Agreement?,exact_lookup,DOC-07883-C000,DOC-07883,MTR-2017-00206,DOC-07883-C000,bm25,17,,,,,,,,0.18256411,,,,,,,,,,,,0.18256411,,0,0,document,,,
Q-0206,exact,What is the matter code for Kumer-Prasad Limited — Loan Agreement?,exact_lookup,DOC-07880-C000,DOC-07880,MTR-2017-00206,DOC-07880-C000,bm25,18,,,,,,,,0.16333334,,,,,,,,,,,,0.16333334,,0,0,document,,,
Q-0206,exact,What is the matter code for Kumer-Prasad Limited — Loan Agreement?,exact_lookup,DOC-07862-C000,DOC-07862,MTR-2017-00206,DOC-07862-C000,bm25,19,,,,,,,,0.16312501,,,,,,,,,,,,0.16312501,,1,1,document,,,
Q-0206,exact,What is the matter code for Kumer-Prasad Limited — Loan Agreement?,exact_lookup,DOC-07876-C000,DOC-07876,MTR-2017-00206,DOC-07876-C000,bm25,20,,,,,,,,0.16,,,,,,,,,,,,0.16,,0,0,document,,,
Q-0206,exact,What is the matter code for Kumer-Prasad Limited — Loan Agreement?,exact_lookup,DOC-07874-C000,DOC-07874,MTR-2017-00206,DOC-07874-C000,bm25,21,,,,,,,,0.16,,,,,,,,,,,,0.16,,0,0,document,,,
Q-0206,exact,What is the matter code for Kumer-Prasad Limited — Loan Agreement?,exact_lookup,DOC-07863-C000,DOC-07863,MTR-2017-00206,DOC-07863-C000,bm25,22,,,,,,,,0.16,,,,,,,,,,,,0.16,,0,0,document,,,
Q-0206,exact,What is the matter code for Kumer-Prasad Limited — Loan Agreement?,exact_lookup,DOC-07864-C000,DOC-07864,MTR-2017-00206,DOC-07864-C000,bm25,23,,,,,,,,0.16,,,,,,,,,,,,0.16,,0,0,document,,,
Q-0206,exact,What is the matter code for Kumer-Prasad Limited — Loan Agreement?,exact_lookup,DOC-07865-C000,DOC-07865,MTR-2017-00206,DOC-07865-C000,bm25,24,,,,,,,,0.16,,,,,,,,,,,,0.16,,0,0,document,,,
Q-0206,exact,What is the matter code for Kumer-Prasad Limited — Loan Agreement?,exact_lookup,DOC-07867-C000,DOC-07867,MTR-2017-00206,DOC-07867-C000,bm25,25,,,,,,,,0.16,,,,,,,,,,,,0.16,,0,0,document,,,
Q-0206,exact,What is the matter code for Kumer-Prasad Limited — Loan Agreement?,exact_lookup,DOC-07870-C000,DOC-07870,MTR-2017-00206,DOC-07870-C000,bm25,26,,,,,,,,0.16,,,,,,,,,,,,0.16,,0,0,document,,,
Q-0206,exact,What is the matter code for Kumer-Prasad Limited — Loan Agreement?,exact_lookup,DOC-07875-C000,DOC-07875,MTR-2017-00206,DOC-07875-C000,bm25,27,,,,,,,,0.16,,,,,,,,,,,,0.16,,0,0,document,,,
Q-0206,exact,What is the matter code for Kumer-Prasad Limited — Loan Agreement?,exact_lookup,DOC-07892-C000,DOC-07892,MTR-2017-00206,DOC-07892-C000,bm25,28,,,,,,,,0.16,,,,,,,,,,,,0.16,,0,0,document,,,
Q-0206,exact,What is the matter code for Kumer-Prasad Limited — Loan Agreement?,exact_lookup,DOC-07877-C000,DOC-07877,MTR-2017-00206,DOC-07877-C000,bm25,29,,,,,,,,0.16,,,,,,,,,,,,0.16,,0,0,document,,,
Q-0206,exact,What is the matter code for Kumer-Prasad Limited — Loan Agreement?,exact_lookup,DOC-07878-C000,DOC-07878,MTR-2017-00206,DOC-07878-C000,bm25,30,,,,,,,,0.16,,,,,,,,,,,,0.16,,0,0,document,,,
Q-0206,exact,What is the matter code for Kumer-Prasad Limited — Loan Agreement?,exact_lookup,DOC-07884-C000,DOC-07884,MTR-2017-00206,DOC-07884-C000,bm25,31,,,,,,,,0.16,,,,,,,,,,,,0.16,,0,0,document,,,
Q-0206,exact,What is the matter code for Kumer-Prasad Limited — Loan Agreement?,exact_lookup,DOC-07886-C000,DOC-07886,MTR-2017-00206,DOC-07886-C000,bm25,32,,,,,,,,0.16,,,,,,,,,,,,0.16,,0,0,document,,,
Q-0206,exact,What is the matter code for Kumer-Prasad Limited — Loan Agreement?,exact_lookup,DOC-07887-C000,DOC-07887,MTR-2017-00206,DOC-07887-C000,bm25,33,,,,,,,,0.16,,,,,,,,,,,,0.16,,0,0,document,,,
Q-0206,exact,What is the matter code for Kumer-Prasad Limited — Loan Agreement?,exact_lookup,DOC-07888-C000,DOC-07888,MTR-2017-00206,DOC-07888-C000,bm25,34,,,,,,,,0.16,,,,,,,,,,,,0.16,,0,0,document,,,
Q-0206,exact,What is the matter code for Kumer-Prasad Limited — Loan Agreement?,exact_lookup,DOC-07889-C000,DOC-07889,MTR-2017-00206,DOC-07889-C000,bm25,35,,,,,,,,0.16,,,,,,,,,,,,0.16,,0,0,document,,,
Q-0207,exact,What is the matter code for Nagarajan Pvt. Ltd. — Title Diligence?,exact_lookup,DOC-08038-C000,DOC-08038,MTR-2024-00210,DOC-08038-C000,metadata,,,1,,,,,,,,1.0,,,,,,0.032787,1,,1,0.032787,1,0,0,document,,,
Q-0207,exact,What is the matter code for Nagarajan Pvt. Ltd. — Title Diligence?,exact_lookup,DOC-07895-C000,DOC-07895,MTR-2017-00207,DOC-07895-C000,bm25|metadata,14,,2,,,,,,0.15319398,,1.0,,,,,,0.032258,2,,2,0.032258,2,1,1,document,,,
Q-0207,exact,What is the matter code for Nagarajan Pvt. Ltd. — Title Diligence?,exact_lookup,DOC-07896-C000,DOC-07896,MTR-2017-00207,DOC-07896-C000,bm25|metadata,36,,3,,,,,,0.120000005,,1.0,,,,,,0.031746,3,,3,0.031746,3,1,1,document,,,
Q-0207,exact,What is the matter code for Nagarajan Pvt. Ltd. — Title Diligence?,exact_lookup,DOC-07897-C000,DOC-07897,MTR-2017-00207,DOC-07897-C000,bm25|metadata,24,,4,,,,,,0.12715077,,1.0,,,,,,0.03125,4,,4,0.03125,4,1,1,document,,,
Q-0207,exact,What is the matter code for Nagarajan Pvt. Ltd. — Title Diligence?,exact_lookup,DOC-07898-C000,DOC-07898,MTR-2017-00207,DOC-07898-C000,bm25|metadata,21,,5,,,,,,0.13023412,,1.0,,,,,,0.030769,5,,5,0.030769,5,0,0,document,,,
Q-0207,exact,What is the matter code for Nagarajan Pvt. Ltd. — Title Diligence?,exact_lookup,DOC-07899-C000,DOC-07899,MTR-2017-00207,DOC-07899-C000,bm25|metadata,33,,6,,,,,,0.120000005,,1.0,,,,,,0.030303,6,,6,0.030303,6,0,0,document,,,
Q-0207,exact,What is the matter code for Nagarajan Pvt. Ltd. — Title Diligence?,exact_lookup,DOC-07900-C000,DOC-07900,MTR-2017-00207,DOC-07900-C000,bm25|metadata,10,,7,,,,,,0.16285715,,1.0,,,,,,0.029851,7,,7,0.029851,7,0,0,document,,,
Q-0207,exact,What is the matter code for Nagarajan Pvt. Ltd. — Title Diligence?,exact_lookup,DOC-07901-C000,DOC-07901,MTR-2017-00207,DOC-07901-C000,bm25|metadata,6,,8,,,,,,0.16357143,,1.0,,,,,,0.029412,8,,8,0.029412,8,0,0,document,,,
Q-0207,exact,What is the matter code for Nagarajan Pvt. Ltd. — Title Diligence?,exact_lookup,DOC-07902-C000,DOC-07902,MTR-2017-00207,DOC-07902-C000,bm25|metadata,7,,9,,,,,,0.16344827,,1.0,,,,,,0.028986,9,,9,0.028986,9,0,0,document,,,
Q-0207,exact,What is the matter code for Nagarajan Pvt. Ltd. — Title Diligence?,exact_lookup,DOC-07903-C000,DOC-07903,MTR-2017-00207,DOC-07903-C000,bm25|metadata,30,,10,,,,,,0.120000005,,1.0,,,,,,0.028571,10,,10,0.028571,10,0,0,document,,,
Q-0207,exact,What is the matter code for Nagarajan Pvt. Ltd. — Title Diligence?,exact_lookup,DOC-07904-C000,DOC-07904,MTR-2017-00207,DOC-07904-C000,bm25|metadata,27,,11,,,,,,0.120000005,,1.0,,,,,,0.028169,11,,11,0.028169,11,0,0,document,,,
Q-0207,exact,What is the matter code for Nagarajan Pvt. Ltd. — Title Diligence?,exact_lookup,DOC-07905-C000,DOC-07905,MTR-2017-00207,DOC-07905-C000,bm25|metadata,37,,12,,,,,,0.120000005,,1.0,,,,,,0.027778,12,,12,0.027778,12,0,0,document,,,
Q-0207,exact,What is the matter code for Nagarajan Pvt. Ltd. — Title Diligence?,exact_lookup,DOC-07906-C000,DOC-07906,MTR-2017-00207,DOC-07906-C000,bm25|metadata,34,,13,,,,,,0.120000005,,1.0,,,,,,0.027397,13,,13,0.027397,13,0,0,document,,,
Q-0207,exact,What is the matter code for Nagarajan Pvt. Ltd. — Title Diligence?,exact_lookup,DOC-07907-C000,DOC-07907,MTR-2017-00207,DOC-07907-C000,bm25|metadata,15,,14,,,,,,0.15319398,,1.0,,,,,,0.027027,14,,14,0.027027,14,0,0,document,,,
Q-0207,exact,What is the matter code for Nagarajan Pvt. Ltd. — Title Diligence?,exact_lookup,DOC-07908-C000,DOC-07908,MTR-2017-00207,DOC-07908-C000,bm25|metadata,35,,15,,,,,,0.120000005,,1.0,,,,,,0.026667,15,,15,0.026667,15,0,0,document,,,
Q-0207,exact,What is the matter code for Nagarajan Pvt. Ltd. — Title Diligence?,exact_lookup,DOC-07909-C000,DOC-07909,MTR-2017-00207,DOC-07909-C000,bm25|metadata,16,,16,,,,,,0.15319398,,1.0,,,,,,0.026316,16,,16,0.026316,16,0,0,document,,,
Q-0207,exact,What is the matter code for Nagarajan Pvt. Ltd. — Title Diligence?,exact_lookup,DOC-07910-C000,DOC-07910,MTR-2017-00207,DOC-07910-C000,bm25|metadata,23,,17,,,,,,0.12728816,,1.0,,,,,,0.025974,17,,17,0.025974,17,0,0,document,,,
Q-0207,exact,What is the matter code for Nagarajan Pvt. Ltd. — Title Diligence?,exact_lookup,DOC-07911-C000,DOC-07911,MTR-2017-00207,DOC-07911-C000,bm25|metadata,11,,18,,,,,,0.16153847,,1.0,,,,,,0.025641,18,,18,0.025641,18,0,0,document,,,
Q-0207,exact,What is the matter code for Nagarajan Pvt. Ltd. — Title Diligence?,exact_lookup,DOC-07912-C000,DOC-07912,MTR-2017-00207,DOC-07912-C000,bm25|metadata,38,,19,,,,,,0.120000005,,1.0,,,,,,0.025316,19,,19,0.025316,19,0,0,document,,,
Q-0207,exact,What is the matter code for Nagarajan Pvt. Ltd. — Title Diligence?,exact_lookup,DOC-07913-C000,DOC-07913,MTR-2017-00207,DOC-07913-C000,bm25|metadata,8,,20,,,,,,0.16344827,,1.0,,,,,,0.025,20,,20,0.025,20,0,0,document,,,
Q-0207,exact,What is the matter code for Nagarajan Pvt. Ltd. — Title Diligence?,exact_lookup,DOC-07914-C000,DOC-07914,MTR-2017-00207,DOC-07914-C000,bm25|metadata,5,,21,,,,,,0.16370371,,1.0,,,,,,0.024691,21,,21,0.024691,21,0,0,document,,,
Q-0207,exact,What is the matter code for Nagarajan Pvt. Ltd. — Title Diligence?,exact_lookup,DOC-07915-C000,DOC-07915,MTR-2017-00207,DOC-07915-C000,bm25|metadata,31,,22,,,,,,0.120000005,,1.0,,,,,,0.02439,22,,22,0.02439,22,0,0,document,,,
Q-0207,exact,What is the matter code for Nagarajan Pvt. Ltd. — Title Diligence?,exact_lookup,DOC-07916-C000,DOC-07916,MTR-2017-00207,DOC-07916-C000,bm25|metadata,29,,23,,,,,,0.120000005,,1.0,,,,,,0.024096,23,,23,0.024096,23,0,0,document,,,
Q-0207,exact,What is the matter code for Nagarajan Pvt. Ltd. — Title Diligence?,exact_lookup,DOC-07917-C000,DOC-07917,MTR-2017-00207,DOC-07917-C000,bm25|metadata,20,,24,,,,,,0.13166668,,1.0,,,,,,0.02381,24,,24,0.02381,24,0,0,document,,,
Q-0207,exact,What is the matter code for Nagarajan Pvt. Ltd. — Title Diligence?,exact_lookup,DOC-07918-C000,DOC-07918,MTR-2017-00207,DOC-07918-C000,bm25|metadata,2,,25,,,,,,0.18884616,,1.0,,,,,,0.023529,25,,25,0.023529,25,0,0,document,,,
Q-0207,exact,What is the matter code for Nagarajan Pvt. Ltd. — Title Diligence?,exact_lookup,DOC-07919-C000,DOC-07919,MTR-2017-00207,DOC-07919-C000,bm25|metadata,25,,26,,,,,,0.120000005,,1.0,,,,,,0.023256,26,,26,0.023256,26,0,0,document,,,
Q-0207,exact,What is the matter code for Nagarajan Pvt. Ltd. — Title Diligence?,exact_lookup,DOC-07920-C000,DOC-07920,MTR-2017-00207,DOC-07920-C000,bm25|metadata,26,,27,,,,,,0.120000005,,1.0,,,,,,0.022989,27,,27,0.022989,27,0,0,document,,,
Q-0207,exact,What is the matter code for Nagarajan Pvt. Ltd. — Title Diligence?,exact_lookup,DOC-07921-C000,DOC-07921,MTR-2017-00207,DOC-07921-C000,bm25|metadata,13,,28,,,,,,0.15703703,,1.0,,,,,,0.022727,28,,28,0.022727,28,0,0,document,,,
Q-0207,exact,What is the matter code for Nagarajan Pvt. Ltd. — Title Diligence?,exact_lookup,DOC-07922-C000,DOC-07922,MTR-2017-00207,DOC-07922-C000,bm25|metadata,28,,29,,,,,,0.120000005,,1.0,,,,,,0.022472,29,,29,0.022472,29,0,0,document,,,
Q-0207,exact,What is the matter code for Nagarajan Pvt. Ltd. — Title Diligence?,exact_lookup,DOC-07923-C000,DOC-07923,MTR-2017-00207,DOC-07923-C000,bm25|metadata,22,,30,,,,,,0.12731841,,1.0,,,,,,0.022222,30,,30,0.022222,30,0,0,document,,,
Q-0207,exact,What is the matter code for Nagarajan Pvt. Ltd. — Title Diligence?,exact_lookup,DOC-07929-C000,DOC-07929,MTR-2017-00207,DOC-07929-C000,bm25|metadata,4,,31,,,,,,0.16384615,,1.0,,,,,,0.021978,31,,31,0.021978,31,0,0,document,,,
Q-0207,exact,What is the matter code for Nagarajan Pvt. Ltd. — Title Diligence?,exact_lookup,DOC-07924-C000,DOC-07924,MTR-2017-00207,DOC-07924-C000,bm25|metadata,18,,32,,,,,,0.13214393,,1.0,,,,,,0.021739,32,,32,0.021739,32,0,0,document,,,
Q-0207,exact,What is the matter code for Nagarajan Pvt. Ltd. — Title Diligence?,exact_lookup,DOC-07925-C000,DOC-07925,MTR-2017-00207,DOC-07925-C000,bm25|metadata,32,,33,,,,,,0.120000005,,1.0,,,,,,0.021505,33,,33,0.021505,33,0,0,document,,,
Q-0207,exact,What is the matter code for Nagarajan Pvt. Ltd. — Title Diligence?,exact_lookup,DOC-07926-C000,DOC-07926,MTR-2017-00207,DOC-07926-C000,bm25|metadata,3,,34,,,,,,0.18884616,,1.0,,,,,,0.021277,34,,34,0.021277,34,0,0,document,,,
Q-0207,exact,What is the matter code for Nagarajan Pvt. Ltd. — Title Diligence?,exact_lookup,DOC-07927-C000,DOC-07927,MTR-2017-00207,DOC-07927-C000,bm25|metadata,17,,35,,,,,,0.13269566,,1.0,,,,,,0.021053,35,,35,0.021053,35,0,0,document,,,
Q-0207,exact,What is the matter code for Nagarajan Pvt. Ltd. — Title Diligence?,exact_lookup,DOC-07928-C000,DOC-07928,MTR-2017-00207,DOC-07928-C000,bm25|metadata,9,,36,,,,,,0.16344827,,1.0,,,,,,0.020833,36,,36,0.020833,36,0,0,document,,,
Q-0207,exact,What is the matter code for Nagarajan Pvt. Ltd. — Title Diligence?,exact_lookup,DOC-07930-C000,DOC-07930,MTR-2017-00207,DOC-07930-C000,bm25|metadata,12,,37,,,,,,0.16147059,,1.0,,,,,,0.020619,37,,37,0.020619,37,0,0,document,,,
Q-0207,exact,What is the matter code for Nagarajan Pvt. Ltd. — Title Diligence?,exact_lookup,DOC-07931-C000,DOC-07931,MTR-2017-00207,DOC-07931-C000,bm25|metadata,1,,38,,,,,,0.18884616,,1.0,,,,,,0.020408,38,,38,0.020408,38,0,0,document,,,
Q-0207,exact,What is the matter code for Nagarajan Pvt. Ltd. — Title Diligence?,exact_lookup,DOC-07932-C000,DOC-07932,MTR-2017-00207,DOC-07932-C000,bm25|metadata,19,,39,,,,,,0.13190477,,1.0,,,,,,0.020202,39,,39,0.020202,39,0,0,document,,,
