query_id,query_type,query,intent,candidate_id,document_id,matter_id,chunk_id,retrieved_by,bm25_rank,vector_rank,metadata_rank,matter_rank,hierarchical_rank,graph_seed_rank,similar_matter_rank,graph_expansion_rank,bm25_score,vector_score,metadata_score,matter_score,hierarchical_score,graph_seed_score,similar_matter_score,graph_expansion_score,rrf_score,rrf_rank,reranker_score,reranker_rank,final_score,final_rank,is_relevant,relevance_grade,gold_kind,matter_stage_score,doc_stage_score,hierarchy_label
Q-0384,negative,Have we advised on satellite mega-constellation spectrum auctions in Bhutan?,semantic,DOC-04412-C000,DOC-04412,MTR-2020-00115,DOC-04412-C000,graph_expansion,,,,,,,,17,,,,,,,,0.5,0.012987,21,0.4374017298518331,24,0.4374017298518331,24,0,0,none,,,
Q-0384,negative,Have we advised on satellite mega-constellation spectrum auctions in Bhutan?,semantic,DOC-05548-C000,DOC-05548,MTR-2024-00147,DOC-05548-C000,graph_expansion,,,,,,,,50,,,,,,,,0.5,0.009091,54,0.4356430223860265,25,0.4356430223860265,25,0,0,none,,,
Q-0384,negative,Have we advised on satellite mega-constellation spectrum auctions in Bhutan?,semantic,DOC-26267-C000,DOC-26267,MTR-2018-00686,DOC-26267-C000,graph_expansion,,,,,,,,11,,,,,,,,0.5,0.014085,15,0.4345382108021618,26,0.4345382108021618,26,0,0,none,,,
Q-0384,negative,Have we advised on satellite mega-constellation spectrum auctions in Bhutan?,semantic,DOC-14783-C000,DOC-14783,MTR-2019-00388,DOC-14783-C000,graph_expansion,,,,,,,,14,,,,,,,,0.5,0.013514,18,0.43346336944621955,27,0.43346336944621955,27,0,0,none,,,
Q-0384,negative,Have we advised on satellite mega-constellation spectrum auctions in Bhutan?,semantic,DOC-32288-C000,DOC-32288,MTR-2023-00841,DOC-32288-C000,graph_expansion,,,,,,,,46,,,,,,,,0.5,0.009434,50,0.4295018502281205,28,0.4295018502281205,28,0,0,none,,,
Q-0384,negative,Have we advised on satellite mega-constellation spectrum auctions in Bhutan?,semantic,DOC-05004-C000,DOC-05004,MTR-2018-00132,DOC-05004-C000,graph_expansion,,,,,,,,7,,,,,,,,0.5,0.014925,11,0.4211687645826212,29,0.4211687645826212,29,0,0,none,,,
Q-0384,negative,Have we advised on satellite mega-constellation spectrum auctions in Bhutan?,semantic,DOC-27303-C000,DOC-27303,MTR-2020-00713,DOC-27303-C000,graph_expansion,,,,,,,,21,,,,,,,,0.5,0.012346,25,0.41873572698856176,30,0.41873572698856176,30,0,0,none,,,
Q-0384,negative,Have we advised on satellite mega-constellation spectrum auctions in Bhutan?,semantic,DOC-03932-C000,DOC-03932,MTR-2020-00102,DOC-03932-C000,graph_expansion,,,,,,,,16,,,,,,,,0.5,0.013158,20,0.4172930691990271,31,0.4172930691990271,31,0,0,none,,,
Q-0384,negative,Have we advised on satellite mega-constellation spectrum auctions in Bhutan?,semantic,DOC-05387-C000,DOC-05387,MTR-2022-00142,DOC-05387-C000,graph_expansion,,,,,,,,32,,,,,,,,0.5,0.01087,36,0.4157141831007545,32,0.4157141831007545,32,0,0,none,,,
Q-0384,negative,Have we advised on satellite mega-constellation spectrum auctions in Bhutan?,semantic,DOC-06401-C000,DOC-06401,MTR-2021-00169,DOC-06401-C000,graph_expansion,,,,,,,,28,,,,,,,,0.5,0.011364,32,0.41453444594708394,33,0.41453444594708394,33,0,0,none,,,
Q-0384,negative,Have we advised on satellite mega-constellation spectrum auctions in Bhutan?,semantic,DOC-30531-C000,DOC-30531,MTR-2020-00796,DOC-30531-C000,graph_expansion,,,,,,,,23,,,,,,,,0.5,0.012048,27,0.41125134370649985,34,0.41125134370649985,34,0,0,none,,,
Q-0384,negative,Have we advised on satellite mega-constellation spectrum auctions in Bhutan?,semantic,DOC-18104-C000,DOC-18104,MTR-2018-00478,DOC-18104-C000,graph_expansion,,,,,,,,9,,,,,,,,0.5,0.014493,13,0.401569597804495,35,0.401569597804495,35,0,0,none,,,
Q-0384,negative,Have we advised on satellite mega-constellation spectrum auctions in Bhutan?,semantic,DOC-30320-C000,DOC-30320,MTR-2020-00790,DOC-30320-C000,graph_expansion,,,,,,,,22,,,,,,,,0.5,0.012195,26,0.3994662327175814,36,0.3994662327175814,36,0,0,none,,,
Q-0384,negative,Have we advised on satellite mega-constellation spectrum auctions in Bhutan?,semantic,DOC-22402-C000,DOC-22402,MTR-2021-00589,DOC-22402-C000,graph_expansion,,,,,,,,30,,,,,,,,0.5,0.011111,34,0.39884094478047427,37,0.39884094478047427,37,0,0,none,,,
Q-0384,negative,Have we advised on satellite mega-constellation spectrum auctions in Bhutan?,semantic,DOC-04503-C000,DOC-04503,MTR-2019-00118,DOC-04503-C000,graph_expansion,,,,,,,,13,,,,,,,,0.5,0.013699,17,0.3941574155260642,38,0.3941574155260642,38,0,0,none,,,
Q-0384,negative,Have we advised on satellite mega-constellation spectrum auctions in Bhutan?,semantic,DOC-32067-C000,DOC-32067,MTR-2023-00836,DOC-32067-C000,graph_expansion,,,,,,,,45,,,,,,,,0.5,0.009524,49,0.37529524389821023,39,0.37529524389821023,39,0,0,none,,,
Q-0384,negative,Have we advised on satellite mega-constellation spectrum auctions in Bhutan?,semantic,DOC-23019-C000,DOC-23019,MTR-2022-00606,DOC-23019-C000,graph_expansion,,,,,,,,38,,,,,,,,0.5,0.010204,42,0.36651260483387577,40,0.36651260483387577,40,0,0,none,,,
Q-0384,negative,Have we advised on satellite mega-constellation spectrum auctions in Bhutan?,semantic,DOC-10544-C000,DOC-10544,MTR-2020-00276,DOC-10544-C000,graph_expansion,,,,,,,,19,,,,,,,,0.5,0.012658,23,0.3618209018809414,41,0.3618209018809414,41,0,0,none,,,
Q-0384,negative,Have we advised on satellite mega-constellation spectrum auctions in Bhutan?,semantic,DOC-07774-C000,DOC-07774,MTR-2017-00203,DOC-07774-C000,graph_expansion,,,,,,,,2,,,,,,,,0.5,0.016129,6,0.3591358419157168,42,0.3591358419157168,42,0,0,none,,,
Q-0384,negative,Have we advised on satellite mega-constellation spectrum auctions in Bhutan?,semantic,DOC-35376-C000,DOC-35376,MTR-2023-00922,DOC-35376-C000,graph_expansion,,,,,,,,48,,,,,,,,0.5,0.009259,52,0.3587244324233282,43,0.3587244324233282,43,0,0,none,,,
Q-0384,negative,Have we advised on satellite mega-constellation spectrum auctions in Bhutan?,semantic,DOC-30636-C000,DOC-30636,MTR-2022-00798,DOC-30636-C000,graph_expansion,,,,,,,,40,,,,,,,,0.5,0.01,44,0.34852638123120666,44,0.34852638123120666,44,0,0,none,,,
Q-0384,negative,Have we advised on satellite mega-constellation spectrum auctions in Bhutan?,semantic,DOC-20636-C000,DOC-20636,MTR-2019-00540,DOC-20636-C000,graph_expansion,,,,,,,,15,,,,,,,,0.5,0.013333,19,0.34202692862131995,45,0.34202692862131995,45,0,0,none,,,
Q-0384,negative,Have we advised on satellite mega-constellation spectrum auctions in Bhutan?,semantic,DOC-35572-C000,DOC-35572,MTR-2017-00927,DOC-35572-C000,graph_expansion,,,,,,,,6,,,,,,,,0.5,0.015152,10,0.341682271000213,46,0.341682271000213,46,0,0,none,,,
Q-0384,negative,Have we advised on satellite mega-constellation spectrum auctions in Bhutan?,semantic,DOC-32722-C000,DOC-32722,MTR-2023-00851,DOC-32722-C000,graph_expansion,,,,,,,,47,,,,,,,,0.5,0.009346,51,0.32537846701045736,47,0.32537846701045736,47,0,0,none,,,
Q-0384,negative,Have we advised on satellite mega-constellation spectrum auctions in Bhutan?,semantic,CHK-7604088423,DOC-120A233C48,MTR-2019-00001,CHK-7604088423,graph_expansion,,,,,,,,12,,,,,,,,0.5,0.013889,16,0.3099356259319255,48,0.3099356259319255,48,0,0,none,,,
Q-0384,negative,Have we advised on satellite mega-constellation spectrum auctions in Bhutan?,semantic,DOC-03524-C000,DOC-03524,MTR-2021-00091,DOC-03524-C000,graph_expansion,,,,,,,,26,,,,,,,,0.5,0.011628,30,0.2989256540197258,49,0.2989256540197258,49,0,0,none,,,
Q-0384,negative,Have we advised on satellite mega-constellation spectrum auctions in Bhutan?,semantic,DOC-13004-C000,DOC-13004,MTR-2020-00341,DOC-13004-C000,graph_expansion,,,,,,,,20,,,,,,,,0.5,0.0125,24,0.27981282230379406,50,0.27981282230379406,50,0,0,none,,,
Q-0384,negative,Have we advised on satellite mega-constellation spectrum auctions in Bhutan?,semantic,DOC-21921-C000,DOC-21921,MTR-2018-00575,DOC-21921-C000,graph_expansion,,,,,,,,10,,,,,,,,0.5,0.014286,14,0.2762490897472098,51,0.2762490897472098,,0,0,none,,,
Q-0384,negative,Have we advised on satellite mega-constellation spectrum auctions in Bhutan?,semantic,DOC-07207-C000,DOC-07207,MTR-2021-00189,DOC-07207-C000,graph_expansion,,,,,,,,29,,,,,,,,0.5,0.011236,33,0.22499999999999998,54,0.22499999999999998,,0,0,none,,,
Q-0384,negative,Have we advised on satellite mega-constellation spectrum auctions in Bhutan?,semantic,DOC-16690-C000,DOC-16690,MTR-2022-00439,DOC-16690-C000,graph_expansion,,,,,,,,34,,,,,,,,0.5,0.010638,38,0.23130192156221668,53,0.23130192156221668,,0,0,none,,,
Q-0384,negative,Have we advised on satellite mega-constellation spectrum auctions in Bhutan?,semantic,DOC-07600-C000,DOC-07600,MTR-2023-00199,DOC-07600-C000,graph_expansion,,,,,,,,43,,,,,,,,0.5,0.009709,47,0.2551200790619566,52,0.2551200790619566,,0,0,none,,,
