query_id,query_type,query,intent,candidate_id,document_id,matter_id,chunk_id,retrieved_by,bm25_rank,vector_rank,metadata_rank,matter_rank,hierarchical_rank,graph_seed_rank,similar_matter_rank,graph_expansion_rank,matter_scope_rank,bm25_score,vector_score,metadata_score,matter_score,hierarchical_score,graph_seed_score,similar_matter_score,graph_expansion_score,matter_scope_score,rrf_score,rrf_rank,reranker_score,reranker_rank,final_score,final_rank,is_relevant,relevance_grade,gold_kind,matter_stage_score,doc_stage_score,hierarchy_label
H-ARG-00042,argument,Which documents support our argument on Prince Von Pless — PCIJ Series AB No. 57?,matter_research,DOC-00142-C003,DOC-00142,MTR-1933-00044,DOC-00142-C003,bm25,32,,,,,,,,,2.3,,,,,,,,,0.01087,52,0.7120770581844809,23,0.7120770581844809,23,0,0,document,,,
H-ARG-00042,argument,Which documents support our argument on Prince Von Pless — PCIJ Series AB No. 57?,matter_research,DOC-00136-C008,DOC-00136,MTR-1933-00042,DOC-00136-C008,bm25,43,,,,,,,,,2.2,,,,,,,,,0.009709,63,0.7070328302423927,24,0.7070328302423927,24,1,1,document,,,
H-ARG-00042,argument,Which documents support our argument on Prince Von Pless — PCIJ Series AB No. 57?,matter_research,DOC-00136-C005,DOC-00136,MTR-1933-00042,DOC-00136-C005,bm25|vector,4,2,,,,,,,,2.8,0.5478587363018875,,,,,,,,0.015625,7,0.7068423764703959,25,0.7068423764703959,25,1,1,document,,,
H-ARG-00042,argument,Which documents support our argument on Prince Von Pless — PCIJ Series AB No. 57?,matter_research,DOC-00128-C000,DOC-00128,MTR-1933-00037,DOC-00128-C000,bm25|vector,11,3,,,,,,,,2.6,0.5431683880385668,,,,,,,,0.014085,21,0.7049074687283724,26,0.7049074687283724,26,0,0,document,,,
H-ARG-00042,argument,Which documents support our argument on Prince Von Pless — PCIJ Series AB No. 57?,matter_research,DOC-00136-C002,DOC-00136,MTR-1933-00042,DOC-00136-C002,bm25,24,,,,,,,,,2.4,,,,,,,,,0.011905,44,0.695848462389368,27,0.695848462389368,27,1,1,document,,,
H-ARG-00042,argument,Which documents support our argument on Prince Von Pless — PCIJ Series AB No. 57?,matter_research,DOC-00133-C005,DOC-00133,MTR-1933-00039,DOC-00133-C005,bm25,49,,,,,,,,,2.2,,,,,,,,,0.009174,69,0.6905108977152293,28,0.6905108977152293,28,0,0,document,,,
H-ARG-00042,argument,Which documents support our argument on Prince Von Pless — PCIJ Series AB No. 57?,matter_research,DOC-00128-C003,DOC-00128,MTR-1933-00037,DOC-00128-C003,bm25|vector,31,16,,,,,,,,2.3,0.4565936676748228,,,,,,,,0.010989,51,0.6789604704159691,29,0.6789604704159691,29,0,0,document,,,
H-ARG-00042,argument,Which documents support our argument on Prince Von Pless — PCIJ Series AB No. 57?,matter_research,DOC-00133-C009,DOC-00133,MTR-1933-00039,DOC-00133-C009,bm25,29,,,,,,,,,2.4,,,,,,,,,0.011236,49,0.6708400157538147,30,0.6708400157538147,30,0,0,document,,,
H-ARG-00042,argument,Which documents support our argument on Prince Von Pless — PCIJ Series AB No. 57?,matter_research,DOC-00128-C012,DOC-00128,MTR-1933-00037,DOC-00128-C012,bm25|vector,2,37,,,,,,,,2.8,0.4306180261828898,,,,,,,,0.016129,3,0.6697661989991628,31,0.6697661989991628,31,0,0,document,,,
H-ARG-00042,argument,Which documents support our argument on Prince Von Pless — PCIJ Series AB No. 57?,matter_research,DOC-00133-C004,DOC-00133,MTR-1933-00039,DOC-00133-C004,bm25,48,,,,,,,,,2.2,,,,,,,,,0.009259,68,0.6641246011263902,32,0.6641246011263902,32,0,0,document,,,
H-ARG-00042,argument,Which documents support our argument on Prince Von Pless — PCIJ Series AB No. 57?,matter_research,DOC-00128-C013,DOC-00128,MTR-1933-00037,DOC-00128-C013,bm25|vector,22,26,,,,,,,,2.4,0.44318743558042817,,,,,,,,0.012195,42,0.6592049299899343,33,0.6592049299899343,33,0,0,document,,,
H-ARG-00042,argument,Which documents support our argument on Prince Von Pless — PCIJ Series AB No. 57?,matter_research,DOC-00136-C007,DOC-00136,MTR-1933-00042,DOC-00136-C007,bm25,40,,,,,,,,,2.2,,,,,,,,,0.01,60,0.646168090079505,34,0.646168090079505,34,1,1,document,,,
H-ARG-00042,argument,Which documents support our argument on Prince Von Pless — PCIJ Series AB No. 57?,matter_research,DOC-00206-C051,DOC-00206,MTR-1939-00062,DOC-00206-C051,vector,,12,,,,,,,,,0.46448857227172236,,,,,,,,0.015625,8,0.37282029580376386,35,0.37282029580376386,35,0,0,document,,,
H-ARG-00042,argument,Which documents support our argument on Prince Von Pless — PCIJ Series AB No. 57?,matter_research,DOC-00220-C010,DOC-00220,MTR-1940-00065,DOC-00220-C010,vector,,29,,,,,,,,,0.4404984854463374,,,,,,,,0.013514,28,0.2870495221635842,36,0.2870495221635842,36,0,0,document,,,
H-ARG-00042,argument,Which documents support our argument on Prince Von Pless — PCIJ Series AB No. 57?,matter_research,DOC-00206-C030,DOC-00206,MTR-1939-00062,DOC-00206-C030,vector,,33,,,,,,,,,0.43551749759704217,,,,,,,,0.012821,36,0.28402554848192463,37,0.28402554848192463,37,0,0,document,,,
H-ARG-00042,argument,Which documents support our argument on Prince Von Pless — PCIJ Series AB No. 57?,matter_research,DOC-00007-C072,DOC-00007,MTR-1924-00002,DOC-00007-C072,vector,,8,,,,,,,,,0.4724257025211245,,,,,,,,0.016129,4,0.27949917772798183,38,0.27949917772798183,38,0,0,document,,,
H-ARG-00042,argument,Which documents support our argument on Prince Von Pless — PCIJ Series AB No. 57?,matter_research,DOC-00029-C070,DOC-00029,MTR-1927-00009,DOC-00029-C070,vector,,5,,,,,,,,,0.5057453204848799,,,,,,,,0.016393,2,0.2726816465954895,39,0.2726816465954895,39,0,0,document,,,
H-ARG-00042,argument,Which documents support our argument on Prince Von Pless — PCIJ Series AB No. 57?,matter_research,DOC-00206-C034,DOC-00206,MTR-1939-00062,DOC-00206-C034,vector,,35,,,,,,,,,0.43219978425505656,,,,,,,,0.0125,40,0.2676440539983047,40,0.2676440539983047,40,0,0,document,,,
H-ARG-00042,argument,Which documents support our argument on Prince Von Pless — PCIJ Series AB No. 57?,matter_research,DOC-01404-C004,DOC-01404,MTR-1997-00135,DOC-01404-C004,bm25,47,,,,,,,,,2.2,,,,,,,,,0.009346,67,0.26636952532530184,41,0.26636952532530184,41,0,0,document,,,
H-ARG-00042,argument,Which documents support our argument on Prince Von Pless — PCIJ Series AB No. 57?,matter_research,DOC-00220-C014,DOC-00220,MTR-1940-00065,DOC-00220-C014,vector,,22,,,,,,,,,0.44818336698114347,,,,,,,,0.014286,20,0.26586128696560773,42,0.26586128696560773,42,0,0,document,,,
H-ARG-00042,argument,Which documents support our argument on Prince Von Pless — PCIJ Series AB No. 57?,matter_research,DOC-01404-C009,DOC-01404,MTR-1997-00135,DOC-01404-C009,bm25,38,,,,,,,,,2.3,,,,,,,,,0.010204,58,0.25312316834540155,43,0.25312316834540155,43,0,0,document,,,
H-ARG-00042,argument,Which documents support our argument on Prince Von Pless — PCIJ Series AB No. 57?,matter_research,DOC-00161-C000,DOC-00161,MTR-1935-00050,DOC-00161-C000,vector,,21,,,,,,,,,0.44839254944457796,,,,,,,,0.014493,18,0.2528475254628168,44,0.2528475254628168,44,0,0,document,,,
H-ARG-00042,argument,Which documents support our argument on Prince Von Pless — PCIJ Series AB No. 57?,matter_research,DOC-00220-C012,DOC-00220,MTR-1940-00065,DOC-00220-C012,vector,,25,,,,,,,,,0.4440662331502192,,,,,,,,0.013889,24,0.24774235890060142,45,0.24774235890060142,45,0,0,document,,,
H-ARG-00042,argument,Which documents support our argument on Prince Von Pless — PCIJ Series AB No. 57?,matter_research,DOC-00178-C073,DOC-00178,MTR-1937-00055,DOC-00178-C073,vector,,19,,,,,,,,,0.4552705937301438,,,,,,,,0.014706,16,0.24531628307122824,46,0.24531628307122824,46,0,0,document,,,
H-ARG-00042,argument,Which documents support our argument on Prince Von Pless — PCIJ Series AB No. 57?,matter_research,DOC-00210-C004,DOC-00210,MTR-1939-00062,DOC-00210-C004,vector,,34,,,,,,,,,0.4350566682118182,,,,,,,,0.012658,38,0.24526145671772004,47,0.24526145671772004,47,0,0,document,,,
H-ARG-00042,argument,Which documents support our argument on Prince Von Pless — PCIJ Series AB No. 57?,matter_research,DOC-00051-C011,DOC-00051,MTR-1928-00015,DOC-00051-C011,vector,,31,,,,,,,,,0.4387651158851278,,,,,,,,0.013158,32,0.24262928804431136,48,0.24262928804431136,48,0,0,document,,,
H-ARG-00042,argument,Which documents support our argument on Prince Von Pless — PCIJ Series AB No. 57?,matter_research,DOC-00050-C098,DOC-00050,MTR-1928-00015,DOC-00050-C098,vector,,28,,,,,,,,,0.4416162476033729,,,,,,,,0.013699,26,0.2423520178070642,49,0.2423520178070642,49,0,0,document,,,
H-ARG-00042,argument,Which documents support our argument on Prince Von Pless — PCIJ Series AB No. 57?,matter_research,DOC-00181-C013,DOC-00181,MTR-1937-00055,DOC-00181-C013,vector,,32,,,,,,,,,0.43611232207866957,,,,,,,,0.012987,34,0.24117241815603666,50,0.24117241815603666,50,0,0,document,,,
H-ARG-00042,argument,Which documents support our argument on Prince Von Pless — PCIJ Series AB No. 57?,matter_research,DOC-00119-C026,DOC-00119,MTR-1932-00033,DOC-00119-C026,vector,,10,,,,,,,,,0.4713275466766931,,,,,,,,0.015873,6,0.23783727101499588,54,0.23783727101499588,,0,0,document,,,
H-ARG-00042,argument,Which documents support our argument on Prince Von Pless — PCIJ Series AB No. 57?,matter_research,DOC-00210-C018,DOC-00210,MTR-1939-00062,DOC-00210-C018,vector,,15,,,,,,,,,0.4579343572972382,,,,,,,,0.015385,10,0.2389041957289196,52,0.2389041957289196,,0,0,document,,,
H-ARG-00042,argument,Which documents support our argument on Prince Von Pless — PCIJ Series AB No. 57?,matter_research,DOC-02504-C013,DOC-02504,MTR-2015-00153,DOC-02504-C013,bm25,6,,,,,,,,,2.7,,,,,,,,,0.015152,11,0.22586958858783374,66,0.22586958858783374,,0,0,document,,,
H-ARG-00042,argument,Which documents support our argument on Prince Von Pless — PCIJ Series AB No. 57?,matter_research,DOC-00046-C009,DOC-00046,MTR-1927-00013,DOC-00046-C009,vector,,17,,,,,,,,,0.4563538536181799,,,,,,,,0.015152,12,0.23723553725529092,55,0.23723553725529092,,0,0,document,,,
H-ARG-00042,argument,Which documents support our argument on Prince Von Pless — PCIJ Series AB No. 57?,matter_research,DOC-00209-C001,DOC-00209,MTR-1939-00062,DOC-00209-C001,vector,,18,,,,,,,,,0.45614624807603765,,,,,,,,0.014925,14,0.24005450299602332,51,0.24005450299602332,,0,0,document,,,
H-ARG-00042,argument,Which documents support our argument on Prince Von Pless — PCIJ Series AB No. 57?,matter_research,DOC-00222-C007,DOC-00222,MTR-1922-00066,DOC-00222-C007,vector,,23,,,,,,,,,0.44739646660152754,,,,,,,,0.014085,22,0.23386257349161832,59,0.23386257349161832,,0,0,document,,,
H-ARG-00042,argument,Which documents support our argument on Prince Von Pless — PCIJ Series AB No. 57?,matter_research,DOC-00209-C000,DOC-00209,MTR-1939-00062,DOC-00209-C000,vector,,30,,,,,,,,,0.43989903809445496,,,,,,,,0.013333,30,0.23417634296915152,57,0.23417634296915152,,0,0,document,,,
H-ARG-00042,argument,Which documents support our argument on Prince Von Pless — PCIJ Series AB No. 57?,matter_research,DOC-02504-C006,DOC-02504,MTR-2015-00153,DOC-02504-C006,bm25,19,,,,,,,,,2.5,,,,,,,,,0.012658,37,0.22756327732603224,63,0.22756327732603224,,0,0,document,,,
H-ARG-00042,argument,Which documents support our argument on Prince Von Pless — PCIJ Series AB No. 57?,matter_research,DOC-02504-C012,DOC-02504,MTR-2015-00153,DOC-02504-C012,bm25,23,,,,,,,,,2.4,,,,,,,,,0.012048,43,0.2261184188650279,65,0.2261184188650279,,0,0,document,,,
H-ARG-00042,argument,Which documents support our argument on Prince Von Pless — PCIJ Series AB No. 57?,matter_research,DOC-02504-C007,DOC-02504,MTR-2015-00153,DOC-02504-C007,bm25,26,,,,,,,,,2.4,,,,,,,,,0.011628,46,0.2258435121666952,67,0.2258435121666952,,0,0,document,,,
H-ARG-00042,argument,Which documents support our argument on Prince Von Pless — PCIJ Series AB No. 57?,matter_research,DOC-02504-C005,DOC-02504,MTR-2015-00153,DOC-02504-C005,bm25,28,,,,,,,,,2.4,,,,,,,,,0.011364,48,0.22499999999999998,70,0.22499999999999998,,0,0,document,,,
H-ARG-00042,argument,Which documents support our argument on Prince Von Pless — PCIJ Series AB No. 57?,matter_research,DOC-02504-C001,DOC-02504,MTR-2015-00153,DOC-02504-C001,bm25,30,,,,,,,,,2.4,,,,,,,,,0.011111,50,0.23114826215429632,62,0.23114826215429632,,0,0,document,,,
H-ARG-00042,argument,Which documents support our argument on Prince Von Pless — PCIJ Series AB No. 57?,matter_research,DOC-02504-C009,DOC-02504,MTR-2015-00153,DOC-02504-C009,bm25,33,,,,,,,,,2.3,,,,,,,,,0.010753,53,0.23469651526303686,56,0.23469651526303686,,0,0,document,,,
H-ARG-00042,argument,Which documents support our argument on Prince Von Pless — PCIJ Series AB No. 57?,matter_research,DOC-02504-C003,DOC-02504,MTR-2015-00153,DOC-02504-C003,bm25,34,,,,,,,,,2.3,,,,,,,,,0.010638,54,0.22529362127695066,68,0.22529362127695066,,0,0,document,,,
H-ARG-00042,argument,Which documents support our argument on Prince Von Pless — PCIJ Series AB No. 57?,matter_research,DOC-02504-C002,DOC-02504,MTR-2015-00153,DOC-02504-C002,bm25,35,,,,,,,,,2.3,,,,,,,,,0.010526,55,0.22502061315905747,69,0.22502061315905747,,0,0,document,,,
H-ARG-00042,argument,Which documents support our argument on Prince Von Pless — PCIJ Series AB No. 57?,matter_research,DOC-02504-C000,DOC-02504,MTR-2015-00153,DOC-02504-C000,bm25,37,,,,,,,,,2.3,,,,,,,,,0.010309,57,0.22747594262581491,64,0.22747594262581491,,0,0,document,,,
H-ARG-00042,argument,Which documents support our argument on Prince Von Pless — PCIJ Series AB No. 57?,matter_research,DOC-01492-C004,DOC-01492,MTR-1999-00137,DOC-01492-C004,bm25,41,,,,,,,,,2.2,,,,,,,,,0.009901,61,0.23411109379649583,58,0.23411109379649583,,0,0,document,,,
H-ARG-00042,argument,Which documents support our argument on Prince Von Pless — PCIJ Series AB No. 57?,matter_research,DOC-01492-C000,DOC-01492,MTR-1999-00137,DOC-01492-C000,bm25,44,,,,,,,,,2.2,,,,,,,,,0.009615,64,0.23240163521668752,61,0.23240163521668752,,0,0,document,,,
H-ARG-00042,argument,Which documents support our argument on Prince Von Pless — PCIJ Series AB No. 57?,matter_research,DOC-01492-C005,DOC-01492,MTR-1999-00137,DOC-01492-C005,bm25,45,,,,,,,,,2.2,,,,,,,,,0.009524,65,0.23822365150770533,53,0.23822365150770533,,0,0,document,,,
H-ARG-00042,argument,Which documents support our argument on Prince Von Pless — PCIJ Series AB No. 57?,matter_research,DOC-02504-C011,DOC-02504,MTR-2015-00153,DOC-02504-C011,bm25,46,,,,,,,,,2.2,,,,,,,,,0.009434,66,0.23315165198337193,60,0.23315165198337193,,0,0,document,,,
H-ARG-00043,argument,Which documents support our argument on Polish Agrarian Reform — PCIJ Series AB No. 58?,matter_research,DOC-00138-C000,DOC-00138,MTR-1933-00043,DOC-00138-C000,bm25|vector,18,19,,,,,,,,3.3,0.5484781265258789,,,,,,,,0.012821,35,0.775,1,0.775,1,1,1,document,,,
H-ARG-00043,argument,Which documents support our argument on Polish Agrarian Reform — PCIJ Series AB No. 58?,matter_research,DOC-00137-C000,DOC-00137,MTR-1933-00043,DOC-00137-C000,bm25,31,,,,,,,,,3.1,,,,,,,,,0.010989,58,0.750081013802505,2,0.750081013802505,2,1,1,document,,,
H-ARG-00043,argument,Which documents support our argument on Polish Agrarian Reform — PCIJ Series AB No. 58?,matter_research,DOC-00143-C001,DOC-00143,MTR-1933-00045,DOC-00143-C001,bm25,7,,,,,,,,,3.7,,,,,,,,,0.014925,13,0.7432664314733769,3,0.7432664314733769,3,0,0,document,,,
H-ARG-00043,argument,Which documents support our argument on Polish Agrarian Reform — PCIJ Series AB No. 58?,matter_research,DOC-00138-C001,DOC-00138,MTR-1933-00043,DOC-00138-C001,bm25,16,,,,,,,,,3.3,,,,,,,,,0.013158,31,0.7351140967036525,4,0.7351140967036525,4,1,1,document,,,
H-ARG-00043,argument,Which documents support our argument on Polish Agrarian Reform — PCIJ Series AB No. 58?,matter_research,DOC-00138-C002,DOC-00138,MTR-1933-00043,DOC-00138-C002,bm25|vector,1,7,,,,,,,,4.2,0.5763386487960815,,,,,,,,0.016393,1,0.7167190838092684,5,0.7167190838092684,5,1,1,document,,,
H-ARG-00043,argument,Which documents support our argument on Polish Agrarian Reform — PCIJ Series AB No. 58?,matter_research,DOC-00138-C007,DOC-00138,MTR-1933-00043,DOC-00138-C007,bm25|vector,4,1,,,,,,,,3.9,0.6161195268559749,,,,,,,,0.015625,7,0.7149106255143991,6,0.7149106255143991,6,1,1,document,,,
H-ARG-00043,argument,Which documents support our argument on Polish Agrarian Reform — PCIJ Series AB No. 58?,matter_research,DOC-00143-C000,DOC-00143,MTR-1933-00045,DOC-00143-C000,bm25,28,,,,,,,,,3.2,,,,,,,,,0.011364,55,0.7132705026574875,7,0.7132705026574875,7,0,0,document,,,
H-ARG-00043,argument,Which documents support our argument on Polish Agrarian Reform — PCIJ Series AB No. 58?,matter_research,DOC-00141-C002,DOC-00141,MTR-1933-00043,DOC-00141-C002,bm25|vector,17,2,,,,,,,,3.3,0.6151013007699679,,,,,,,,0.012987,33,0.7124496214696199,8,0.7124496214696199,8,1,1,document,,,
H-ARG-00043,argument,Which documents support our argument on Polish Agrarian Reform — PCIJ Series AB No. 58?,matter_research,DOC-00138-C006,DOC-00138,MTR-1933-00043,DOC-00138-C006,bm25,19,,,,,,,,,3.3,,,,,,,,,0.012658,37,0.7032377002003491,9,0.7032377002003491,9,1,1,document,,,
H-ARG-00043,argument,Which documents support our argument on Polish Agrarian Reform — PCIJ Series AB No. 58?,matter_research,DOC-00141-C001,DOC-00141,MTR-1933-00043,DOC-00141-C001,bm25,21,,,,,,,,,3.3,,,,,,,,,0.012346,41,0.7011284764918024,10,0.7011284764918024,10,1,1,document,,,
H-ARG-00043,argument,Which documents support our argument on Polish Agrarian Reform — PCIJ Series AB No. 58?,matter_research,DOC-00143-C002,DOC-00143,MTR-1933-00045,DOC-00143-C002,bm25|vector,3,17,,,,,,,,3.9,0.5519041686115174,,,,,,,,0.015873,5,0.7006689581962393,11,0.7006689581962393,11,0,0,document,,,
H-ARG-00043,argument,Which documents support our argument on Polish Agrarian Reform — PCIJ Series AB No. 58?,matter_research,DOC-00141-C007,DOC-00141,MTR-1933-00043,DOC-00141-C007,bm25,34,,,,,,,,,3.1,,,,,,,,,0.010638,61,0.6960296419825891,12,0.6960296419825891,12,1,1,document,,,
H-ARG-00043,argument,Which documents support our argument on Polish Agrarian Reform — PCIJ Series AB No. 58?,matter_research,DOC-00140-C002,DOC-00140,MTR-1933-00043,DOC-00140-C002,bm25|vector,22,27,,,,,,,,3.3,0.5405552387237549,,,,,,,,0.012195,43,0.6948960096355384,13,0.6948960096355384,13,1,1,document,,,
H-ARG-00043,argument,Which documents support our argument on Polish Agrarian Reform — PCIJ Series AB No. 58?,matter_research,DOC-00141-C006,DOC-00141,MTR-1933-00043,DOC-00141-C006,bm25|vector,12,5,,,,,,,,3.4,0.578726053237915,,,,,,,,0.013889,23,0.6938800947400268,14,0.6938800947400268,14,1,1,document,,,
H-ARG-00043,argument,Which documents support our argument on Polish Agrarian Reform — PCIJ Series AB No. 58?,matter_research,DOC-00143-C005,DOC-00143,MTR-1933-00045,DOC-00143-C005,bm25,30,,,,,,,,,3.1,,,,,,,,,0.011111,57,0.6923695111282772,15,0.6923695111282772,15,0,0,document,,,
H-ARG-00043,argument,Which documents support our argument on Polish Agrarian Reform — PCIJ Series AB No. 58?,matter_research,DOC-00140-C001,DOC-00140,MTR-1933-00043,DOC-00140-C001,bm25,36,,,,,,,,,3.0,,,,,,,,,0.010417,63,0.690935911554345,16,0.690935911554345,16,1,1,document,,,
H-ARG-00043,argument,Which documents support our argument on Polish Agrarian Reform — PCIJ Series AB No. 58?,matter_research,DOC-00138-C011,DOC-00138,MTR-1933-00043,DOC-00138-C011,bm25,35,,,,,,,,,3.0,,,,,,,,,0.010526,62,0.6902145232719342,17,0.6902145232719342,17,1,1,document,,,
H-ARG-00043,argument,Which documents support our argument on Polish Agrarian Reform — PCIJ Series AB No. 58?,matter_research,DOC-00137-C001,DOC-00137,MTR-1933-00043,DOC-00137-C001,bm25,41,,,,,,,,,3.0,,,,,,,,,0.009901,68,0.6898117107550537,18,0.6898117107550537,18,1,1,document,,,
H-ARG-00043,argument,Which documents support our argument on Polish Agrarian Reform — PCIJ Series AB No. 58?,matter_research,DOC-00143-C004,DOC-00143,MTR-1933-00045,DOC-00143-C004,bm25,9,,,,,,,,,3.5,,,,,,,,,0.014493,17,0.6890356704070131,19,0.6890356704070131,19,0,0,document,,,
H-ARG-00043,argument,Which documents support our argument on Polish Agrarian Reform — PCIJ Series AB No. 58?,matter_research,DOC-00138-C010,DOC-00138,MTR-1933-00043,DOC-00138-C010,bm25|vector,14,15,,,,,,,,3.4,0.5611490607261658,,,,,,,,0.013514,27,0.6883831030844871,20,0.6883831030844871,20,1,1,document,,,
H-ARG-00043,argument,Which documents support our argument on Polish Agrarian Reform — PCIJ Series AB No. 58?,matter_research,DOC-00141-C013,DOC-00141,MTR-1933-00043,DOC-00141-C013,bm25,38,,,,,,,,,3.0,,,,,,,,,0.010204,65,0.6862868013729848,21,0.6862868013729848,21,1,1,document,,,
H-ARG-00043,argument,Which documents support our argument on Polish Agrarian Reform — PCIJ Series AB No. 58?,matter_research,DOC-00140-C004,DOC-00140,MTR-1933-00043,DOC-00140-C004,bm25|vector,11,33,,,,,,,,3.4,0.5350377559661865,,,,,,,,0.014085,21,0.6811504046246166,22,0.6811504046246166,22,1,1,document,,,
H-ARG-00043,argument,Which documents support our argument on Polish Agrarian Reform — PCIJ Series AB No. 58?,matter_research,DOC-00141-C009,DOC-00141,MTR-1933-00043,DOC-00141-C009,bm25|vector,10,21,,,,,,,,3.5,0.5454986962378812,,,,,,,,0.014286,19,0.6806344394217642,23,0.6806344394217642,23,1,1,document,,,
H-ARG-00043,argument,Which documents support our argument on Polish Agrarian Reform — PCIJ Series AB No. 58?,matter_research,DOC-00140-C000,DOC-00140,MTR-1933-00043,DOC-00140-C000,bm25,23,,,,,,,,,3.3,,,,,,,,,0.012048,45,0.6801963254758963,24,0.6801963254758963,24,1,1,document,,,
H-ARG-00043,argument,Which documents support our argument on Polish Agrarian Reform — PCIJ Series AB No. 58?,matter_research,DOC-00138-C008,DOC-00138,MTR-1933-00043,DOC-00138-C008,bm25,25,,,,,,,,,3.2,,,,,,,,,0.011765,49,0.6791576298977821,25,0.6791576298977821,25,1,1,document,,,
H-ARG-00043,argument,Which documents support our argument on Polish Agrarian Reform — PCIJ Series AB No. 58?,matter_research,DOC-00139-C001,DOC-00139,MTR-1933-00043,DOC-00139-C001,bm25,42,,,,,,,,,3.0,,,,,,,,,0.009804,69,0.6788799342397629,26,0.6788799342397629,26,1,1,document,,,
H-ARG-00043,argument,Which documents support our argument on Polish Agrarian Reform — PCIJ Series AB No. 58?,matter_research,DOC-00138-C009,DOC-00138,MTR-1933-00043,DOC-00138-C009,bm25|vector,2,3,,,,,,,,4.1,0.6050899028778076,,,,,,,,0.016129,3,0.6772369379103866,27,0.6772369379103866,27,1,1,document,,,
H-ARG-00043,argument,Which documents support our argument on Polish Agrarian Reform — PCIJ Series AB No. 58?,matter_research,DOC-00141-C011,DOC-00141,MTR-1933-00043,DOC-00141-C011,bm25,27,,,,,,,,,3.2,,,,,,,,,0.011494,53,0.6742003850970846,28,0.6742003850970846,28,1,1,document,,,
H-ARG-00043,argument,Which documents support our argument on Polish Agrarian Reform — PCIJ Series AB No. 58?,matter_research,DOC-00138-C003,DOC-00138,MTR-1933-00043,DOC-00138-C003,bm25,29,,,,,,,,,3.2,,,,,,,,,0.011236,56,0.6739108417583028,29,0.6739108417583028,29,1,1,document,,,
H-ARG-00043,argument,Which documents support our argument on Polish Agrarian Reform — PCIJ Series AB No. 58?,matter_research,DOC-00141-C012,DOC-00141,MTR-1933-00043,DOC-00141-C012,bm25,37,,,,,,,,,3.0,,,,,,,,,0.010309,64,0.6735958643051383,30,0.6735958643051383,30,1,1,document,,,
H-ARG-00043,argument,Which documents support our argument on Polish Agrarian Reform — PCIJ Series AB No. 58?,matter_research,DOC-00141-C000,DOC-00141,MTR-1933-00043,DOC-00141-C000,bm25,32,,,,,,,,,3.1,,,,,,,,,0.01087,59,0.6730223519915752,31,0.6730223519915752,31,1,1,document,,,
H-ARG-00043,argument,Which documents support our argument on Polish Agrarian Reform — PCIJ Series AB No. 58?,matter_research,DOC-00139-C000,DOC-00139,MTR-1933-00043,DOC-00139-C000,bm25,39,,,,,,,,,3.0,,,,,,,,,0.010101,66,0.6722895388516776,32,0.6722895388516776,32,1,1,document,,,
H-ARG-00043,argument,Which documents support our argument on Polish Agrarian Reform — PCIJ Series AB No. 58?,matter_research,DOC-00138-C004,DOC-00138,MTR-1933-00043,DOC-00138-C004,bm25,24,,,,,,,,,3.3,,,,,,,,,0.011905,47,0.6696005899161308,33,0.6696005899161308,33,1,1,document,,,
H-ARG-00043,argument,Which documents support our argument on Polish Agrarian Reform — PCIJ Series AB No. 58?,matter_research,DOC-00140-C003,DOC-00140,MTR-1933-00043,DOC-00140-C003,bm25|vector,5,25,,,,,,,,3.7,0.5428359184958993,,,,,,,,0.015385,9,0.6686547817084234,34,0.6686547817084234,34,1,1,document,,,
H-ARG-00043,argument,Which documents support our argument on Polish Agrarian Reform — PCIJ Series AB No. 58?,matter_research,DOC-00138-C005,DOC-00138,MTR-1933-00043,DOC-00138-C005,bm25,20,,,,,,,,,3.3,,,,,,,,,0.0125,39,0.6664092751549215,35,0.6664092751549215,35,1,1,document,,,
H-ARG-00043,argument,Which documents support our argument on Polish Agrarian Reform — PCIJ Series AB No. 58?,matter_research,DOC-00141-C003,DOC-00141,MTR-1933-00043,DOC-00141-C003,bm25,15,,,,,,,,,3.3,,,,,,,,,0.013333,29,0.665730065651511,36,0.665730065651511,36,1,1,document,,,
H-ARG-00043,argument,Which documents support our argument on Polish Agrarian Reform — PCIJ Series AB No. 58?,matter_research,DOC-00140-C005,DOC-00140,MTR-1933-00043,DOC-00140-C005,bm25,40,,,,,,,,,3.0,,,,,,,,,0.01,67,0.6643521169553341,37,0.6643521169553341,37,1,1,document,,,
H-ARG-00043,argument,Which documents support our argument on Polish Agrarian Reform — PCIJ Series AB No. 58?,matter_research,DOC-00141-C008,DOC-00141,MTR-1933-00043,DOC-00141-C008,bm25,33,,,,,,,,,3.1,,,,,,,,,0.010753,60,0.6635302801005732,38,0.6635302801005732,38,1,1,document,,,
H-ARG-00043,argument,Which documents support our argument on Polish Agrarian Reform — PCIJ Series AB No. 58?,matter_research,DOC-00143-C003,DOC-00143,MTR-1933-00045,DOC-00143-C003,bm25,13,,,,,,,,,3.4,,,,,,,,,0.013699,25,0.6631807088002295,39,0.6631807088002295,39,0,0,document,,,
H-ARG-00043,argument,Which documents support our argument on Polish Agrarian Reform — PCIJ Series AB No. 58?,matter_research,DOC-00141-C005,DOC-00141,MTR-1933-00043,DOC-00141-C005,bm25,26,,,,,,,,,3.2,,,,,,,,,0.011628,51,0.6595315842946523,40,0.6595315842946523,40,1,1,document,,,
